instantHour,dteday,seasonHour,yrHour,mnthHour,hr,holidayHour,weekdayHour,workingdayHour,weathersitHour,tempHour,atempHour,humHour,windspeedHour,casualHour,registeredHour,cntHour,instantDay,seasonDay,yrDay,mnthDay,holidayDay,weekdayDay,workingdayDay,weathersitDay,tempDay,atempDay,humDay,windspeedDay,casualDay,registeredDay,cntDay
111,2011-01-05,Dingin,0,Jan,19,0,3,1,Baik,3.2799999999999994,0.2576,38.0,7.0015,5.0,127.0,132.0,5,Dingin,0,Jan,0,3,1,Baik,2.6669789999999995,0.22927,43.695699999999995,12.522300000000001,82.0,1518,1600
112,2011-01-05,Dingin,0,Jan,20,0,3,1,Baik,2.34,0.2273,47.0,11.0014,7.0,82.0,89.0,5,Dingin,0,Jan,0,3,1,Baik,2.6669789999999995,0.22927,43.695699999999995,12.522300000000001,82.0,1518,1600
113,2011-01-05,Dingin,0,Jan,21,0,3,1,Baik,1.4000000000000004,0.197,51.0,12.998000000000001,3.0,40.0,43.0,5,Dingin,0,Jan,0,3,1,Baik,2.6669789999999995,0.22927,43.695699999999995,12.522300000000001,82.0,1518,1600
114,2011-01-05,Dingin,0,Jan,22,0,3,1,Baik,0.4599999999999991,0.197,55.00000000000001,8.9981,1.0,41.0,42.0,5,Dingin,0,Jan,0,3,1,Baik,2.6669789999999995,0.22927,43.695699999999995,12.522300000000001,82.0,1518,1600
115,2011-01-05,Dingin,0,Jan,23,0,3,1,Baik,1.4000000000000004,0.2576,47.0,0.0,1.0,18.0,19.0,5,Dingin,0,Jan,0,3,1,Baik,2.6669789999999995,0.22927,43.695699999999995,12.522300000000001,82.0,1518,1600
116,2011-01-06,Dingin,0,Jan,0,0,4,1,Baik,0.4599999999999991,0.2424,55.00000000000001,0.0,0.0,11.0,11.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
117,2011-01-06,Dingin,0,Jan,1,0,4,1,Baik,-0.47999999999999954,0.2273,64.0,0.0,0.0,4.0,4.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
118,2011-01-06,Dingin,0,Jan,2,0,4,1,Baik,-0.47999999999999954,0.2273,64.0,0.0,0.0,2.0,2.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
119,2011-01-06,Dingin,0,Jan,4,0,4,1,Mendung,-0.47999999999999954,0.197,64.0,6.0032,0.0,1.0,1.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
120,2011-01-06,Dingin,0,Jan,5,0,4,1,Mendung,-1.419999999999999,0.1818,69.0,6.0032,0.0,4.0,4.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
121,2011-01-06,Dingin,0,Jan,6,0,4,1,Mendung,-1.419999999999999,0.1667,63.0,7.0015,0.0,36.0,36.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
122,2011-01-06,Dingin,0,Jan,7,0,4,1,Mendung,-0.47999999999999954,0.2273,59.0,0.0,0.0,95.0,95.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
123,2011-01-06,Dingin,0,Jan,8,0,4,1,Baik,-0.47999999999999954,0.2273,59.0,0.0,3.0,216.0,219.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
124,2011-01-06,Dingin,0,Jan,9,0,4,1,Mendung,0.4599999999999991,0.2424,51.0,0.0,6.0,116.0,122.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
125,2011-01-06,Dingin,0,Jan,10,0,4,1,Baik,1.4000000000000004,0.2576,47.0,0.0,3.0,42.0,45.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
126,2011-01-06,Dingin,0,Jan,11,0,4,1,Baik,2.34,0.2576,44.0,6.0032,2.0,57.0,59.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
127,2011-01-06,Dingin,0,Jan,12,0,4,1,Baik,4.220000000000001,0.2879,35.0,0.0,6.0,78.0,84.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
128,2011-01-06,Dingin,0,Jan,13,0,4,1,Baik,4.220000000000001,0.2727,35.0,7.0015,12.0,55.0,67.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
129,2011-01-06,Dingin,0,Jan,14,0,4,1,Baik,5.160000000000002,0.2727,36.0,11.0014,11.0,59.0,70.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
130,2011-01-06,Dingin,0,Jan,15,0,4,1,Baik,5.160000000000002,0.2727,36.0,0.0,8.0,54.0,62.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
131,2011-01-06,Dingin,0,Jan,16,0,4,1,Baik,4.220000000000001,0.2576,38.0,11.0014,12.0,74.0,86.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
132,2011-01-06,Dingin,0,Jan,17,0,4,1,Baik,2.34,0.2273,51.0,11.0014,9.0,163.0,172.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
133,2011-01-06,Dingin,0,Jan,18,0,4,1,Baik,2.34,0.2273,51.0,8.9981,5.0,158.0,163.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
134,2011-01-06,Dingin,0,Jan,19,0,4,1,Baik,2.34,0.2576,55.00000000000001,6.0032,3.0,109.0,112.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
135,2011-01-06,Dingin,0,Jan,20,0,4,1,Baik,1.4000000000000004,0.2121,51.0,11.0014,3.0,66.0,69.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
136,2011-01-06,Dingin,0,Jan,21,0,4,1,Mendung,2.34,0.2121,55.00000000000001,15.001299999999999,0.0,48.0,48.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
137,2011-01-06,Dingin,0,Jan,22,0,4,1,Mendung,2.34,0.2121,51.0,19.0012,1.0,51.0,52.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
138,2011-01-06,Dingin,0,Jan,23,0,4,1,Mendung,1.4000000000000004,0.197,59.0,12.998000000000001,4.0,19.0,23.0,6,Dingin,0,Jan,0,4,1,Baik,1.6043559999999992,0.233209,51.8261,6.0008684,88.0,1518,1606
139,2011-01-07,Dingin,0,Jan,0,0,5,1,Mendung,1.4000000000000004,0.197,64.0,12.998000000000001,4.0,13.0,17.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
140,2011-01-07,Dingin,0,Jan,1,0,5,1,Mendung,1.4000000000000004,0.197,69.0,15.001299999999999,2.0,5.0,7.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
141,2011-01-07,Dingin,0,Jan,2,0,5,1,Mendung,1.4000000000000004,0.197,69.0,15.001299999999999,0.0,1.0,1.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
142,2011-01-07,Dingin,0,Jan,4,0,5,1,Mendung,1.4000000000000004,0.2121,69.0,8.9981,0.0,1.0,1.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
143,2011-01-07,Dingin,0,Jan,5,0,5,1,Buruk,2.34,0.2727,55.00000000000001,0.0,0.0,5.0,5.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
144,2011-01-07,Dingin,0,Jan,6,0,5,1,Mendung,1.4000000000000004,0.2576,69.0,0.0,8.0,26.0,34.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
145,2011-01-07,Dingin,0,Jan,7,0,5,1,Baik,1.4000000000000004,0.2121,69.0,8.9981,8.0,76.0,84.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
146,2011-01-07,Dingin,0,Jan,8,0,5,1,Baik,1.4000000000000004,0.197,51.0,16.997899999999998,20.0,190.0,210.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
147,2011-01-07,Dingin,0,Jan,9,0,5,1,Baik,1.4000000000000004,0.1818,47.0,19.999499999999998,9.0,125.0,134.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
148,2011-01-07,Dingin,0,Jan,10,0,5,1,Baik,2.34,0.197,37.0,22.0028,16.0,47.0,63.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
149,2011-01-07,Dingin,0,Jan,11,0,5,1,Mendung,1.4000000000000004,0.197,40.0,15.001299999999999,19.0,48.0,67.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
150,2011-01-07,Dingin,0,Jan,12,0,5,1,Mendung,1.4000000000000004,0.197,37.0,16.997899999999998,9.0,50.0,59.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
151,2011-01-07,Dingin,0,Jan,13,0,5,1,Mendung,1.4000000000000004,0.1818,37.0,19.0012,9.0,64.0,73.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
152,2011-01-07,Dingin,0,Jan,14,0,5,1,Mendung,1.4000000000000004,0.197,40.0,16.997899999999998,7.0,43.0,50.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
153,2011-01-07,Dingin,0,Jan,15,0,5,1,Mendung,1.4000000000000004,0.2121,37.0,11.0014,9.0,63.0,72.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
154,2011-01-07,Dingin,0,Jan,16,0,5,1,Mendung,1.4000000000000004,0.2121,37.0,11.0014,5.0,82.0,87.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
155,2011-01-07,Dingin,0,Jan,17,0,5,1,Mendung,1.4000000000000004,0.2576,37.0,0.0,9.0,178.0,187.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
156,2011-01-07,Dingin,0,Jan,18,0,5,1,Baik,1.4000000000000004,0.2273,40.0,6.0032,7.0,116.0,123.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
157,2011-01-07,Dingin,0,Jan,19,0,5,1,Baik,-0.47999999999999954,0.197,55.00000000000001,6.0032,3.0,92.0,95.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
158,2011-01-07,Dingin,0,Jan,20,0,5,1,Baik,0.4599999999999991,0.2121,47.0,7.0015,1.0,50.0,51.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
159,2011-01-07,Dingin,0,Jan,21,0,5,1,Baik,0.4599999999999991,0.197,47.0,8.9981,0.0,39.0,39.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
160,2011-01-07,Dingin,0,Jan,22,0,5,1,Mendung,0.4599999999999991,0.197,43.0,11.0014,2.0,34.0,36.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
161,2011-01-07,Dingin,0,Jan,23,0,5,1,Mendung,0.4599999999999991,0.197,51.0,11.0014,1.0,14.0,15.0,7,Dingin,0,Jan,0,5,1,Mendung,1.2365340000000007,0.208839,49.8696,11.304642,148.0,1362,1510
162,2011-01-08,Dingin,0,Jan,0,0,6,0,Mendung,0.4599999999999991,0.197,51.0,11.0014,1.0,24.0,25.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
163,2011-01-08,Dingin,0,Jan,1,0,6,0,Mendung,0.4599999999999991,0.2121,55.00000000000001,6.0032,1.0,15.0,16.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
164,2011-01-08,Dingin,0,Jan,2,0,6,0,Mendung,0.4599999999999991,0.2424,55.00000000000001,0.0,3.0,13.0,16.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
165,2011-01-08,Dingin,0,Jan,3,0,6,0,Buruk,0.4599999999999991,0.197,55.00000000000001,11.0014,0.0,7.0,7.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
166,2011-01-08,Dingin,0,Jan,4,0,6,0,Buruk,0.4599999999999991,0.197,55.00000000000001,11.0014,0.0,1.0,1.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
167,2011-01-08,Dingin,0,Jan,5,0,6,0,Mendung,-0.47999999999999954,0.1667,74.0,11.0014,0.0,5.0,5.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
168,2011-01-08,Dingin,0,Jan,6,0,6,0,Mendung,-0.47999999999999954,0.1667,74.0,11.0014,0.0,2.0,2.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
169,2011-01-08,Dingin,0,Jan,7,0,6,0,Mendung,-0.47999999999999954,0.1818,74.0,7.0015,1.0,8.0,9.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
170,2011-01-08,Dingin,0,Jan,8,0,6,0,Buruk,-0.47999999999999954,0.1818,93.0,7.0015,0.0,15.0,15.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
171,2011-01-08,Dingin,0,Jan,9,0,6,0,Buruk,-0.47999999999999954,0.1818,93.0,7.0015,0.0,20.0,20.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
172,2011-01-08,Dingin,0,Jan,10,0,6,0,Mendung,0.4599999999999991,0.197,80.0,11.0014,5.0,56.0,61.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
173,2011-01-08,Dingin,0,Jan,11,0,6,0,Mendung,1.4000000000000004,0.1818,69.0,26.0027,2.0,60.0,62.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
174,2011-01-08,Dingin,0,Jan,12,0,6,0,Mendung,1.4000000000000004,0.1818,59.0,23.9994,8.0,90.0,98.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
175,2011-01-08,Dingin,0,Jan,13,0,6,0,Baik,1.4000000000000004,0.1818,44.0,22.0028,7.0,95.0,102.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
176,2011-01-08,Dingin,0,Jan,14,0,6,0,Baik,1.4000000000000004,0.1667,32.0,32.9975,12.0,83.0,95.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
177,2011-01-08,Dingin,0,Jan,15,0,6,0,Baik,1.4000000000000004,0.1667,32.0,30.002599999999997,5.0,69.0,74.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
178,2011-01-08,Dingin,0,Jan,16,0,6,0,Baik,0.4599999999999991,0.1364,28.999999999999996,30.002599999999997,8.0,68.0,76.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
179,2011-01-08,Dingin,0,Jan,17,0,6,0,Baik,-0.47999999999999954,0.1212,37.0,36.9974,5.0,64.0,69.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
180,2011-01-08,Dingin,0,Jan,18,0,6,0,Baik,-1.419999999999999,0.1212,39.0,19.999499999999998,3.0,52.0,55.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
181,2011-01-08,Dingin,0,Jan,19,0,6,0,Baik,-1.419999999999999,0.1212,36.0,16.997899999999998,4.0,26.0,30.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
182,2011-01-08,Dingin,0,Jan,20,0,6,0,Baik,-2.3600000000000003,0.1212,36.0,16.997899999999998,0.0,28.0,28.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
183,2011-01-08,Dingin,0,Jan,21,0,6,0,Baik,-2.3600000000000003,0.1061,39.0,23.9994,2.0,35.0,37.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
184,2011-01-08,Dingin,0,Jan,22,0,6,0,Baik,-2.3600000000000003,0.1061,36.0,26.0027,1.0,33.0,34.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
185,2011-01-08,Dingin,0,Jan,23,0,6,0,Baik,-3.3,0.0606,39.0,30.002599999999997,0.0,22.0,22.0,8,Dingin,0,Jan,0,6,0,Mendung,-0.24499999999999922,0.162254,53.5833,17.875868,68.0,891,959
186,2011-01-09,Dingin,0,Jan,0,0,0,0,Baik,-3.3,0.0758,42.0,26.0027,1.0,24.0,25.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
187,2011-01-09,Dingin,0,Jan,1,0,0,0,Baik,-3.3,0.0606,42.0,31.0009,0.0,12.0,12.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
188,2011-01-09,Dingin,0,Jan,2,0,0,0,Baik,-3.3,0.0606,46.0,31.0009,0.0,11.0,11.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
189,2011-01-09,Dingin,0,Jan,3,0,0,0,Baik,-3.3,0.0758,46.0,27.999299999999998,0.0,4.0,4.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
190,2011-01-09,Dingin,0,Jan,4,0,0,0,Baik,-4.24,0.0909,53.0,12.998000000000001,0.0,1.0,1.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
191,2011-01-09,Dingin,0,Jan,5,0,0,0,Baik,-4.24,0.0909,53.0,12.998000000000001,0.0,1.0,1.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
192,2011-01-09,Dingin,0,Jan,6,0,0,0,Baik,-3.3,0.0909,49.0,19.0012,0.0,1.0,1.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
193,2011-01-09,Dingin,0,Jan,7,0,0,0,Baik,-4.24,0.0909,53.0,12.998000000000001,1.0,5.0,6.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
194,2011-01-09,Dingin,0,Jan,8,0,0,0,Baik,-3.3,0.0909,49.0,19.0012,0.0,10.0,10.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
195,2011-01-09,Dingin,0,Jan,9,0,0,0,Baik,-2.3600000000000003,0.0758,46.0,35.0008,0.0,19.0,19.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
196,2011-01-09,Dingin,0,Jan,10,0,0,0,Baik,-1.419999999999999,0.1061,43.0,26.0027,0.0,49.0,49.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
197,2011-01-09,Dingin,0,Jan,11,0,0,0,Baik,-0.47999999999999954,0.1212,40.0,35.0008,2.0,47.0,49.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
198,2011-01-09,Dingin,0,Jan,12,0,0,0,Baik,0.4599999999999991,0.1364,37.0,30.002599999999997,4.0,79.0,83.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
199,2011-01-09,Dingin,0,Jan,13,0,0,0,Baik,1.4000000000000004,0.1667,34.0,30.002599999999997,6.0,69.0,75.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
200,2011-01-09,Dingin,0,Jan,14,0,0,0,Baik,2.34,0.1818,32.0,31.0009,8.0,64.0,72.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
201,2011-01-09,Dingin,0,Jan,15,0,0,0,Baik,2.34,0.197,35.0,23.9994,5.0,77.0,82.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
202,2011-01-09,Dingin,0,Jan,16,0,0,0,Baik,1.4000000000000004,0.1667,34.0,30.002599999999997,13.0,79.0,92.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
203,2011-01-09,Dingin,0,Jan,17,0,0,0,Baik,0.4599999999999991,0.1515,37.0,26.0027,3.0,59.0,62.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
204,2011-01-09,Dingin,0,Jan,18,0,0,0,Baik,-0.47999999999999954,0.1364,40.0,22.0028,4.0,44.0,48.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
205,2011-01-09,Dingin,0,Jan,19,0,0,0,Baik,-0.47999999999999954,0.1364,43.0,22.0028,1.0,40.0,41.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
206,2011-01-09,Dingin,0,Jan,20,0,0,0,Baik,-1.419999999999999,0.1212,46.0,16.997899999999998,0.0,38.0,38.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
207,2011-01-09,Dingin,0,Jan,21,0,0,0,Baik,-1.419999999999999,0.1061,46.0,27.999299999999998,1.0,19.0,20.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
208,2011-01-09,Dingin,0,Jan,22,0,0,0,Baik,-1.419999999999999,0.1212,46.0,19.999499999999998,5.0,10.0,15.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
209,2011-01-09,Dingin,0,Jan,23,0,0,0,Baik,-2.3600000000000003,0.1364,50.0,12.998000000000001,0.0,6.0,6.0,9,Dingin,0,Jan,0,0,0,Baik,-1.4983489999999993,0.116175,43.416700000000006,24.25065,54.0,768,822
210,2011-01-10,Dingin,0,Jan,0,0,1,1,Baik,-2.3600000000000003,0.1212,50.0,19.0012,2.0,3.0,5.0,10,Dingin,0,Jan,0,1,1,Baik,-0.9108490000000007,0.150888,48.2917,14.958889,41.0,1280,1321
211,2011-01-10,Dingin,0,Jan,1,0,1,1,Baik,-2.3600000000000003,0.1212,50.0,19.0012,1.0,0.0,1.0,10,Dingin,0,Jan,0,1,1,Baik,-0.9108490000000007,0.150888,48.2917,14.958889,41.0,1280,1321
212,2011-01-10,Dingin,0,Jan,2,0,1,1,Baik,-2.3600000000000003,0.1212,50.0,15.001299999999999,0.0,3.0,3.0,10,Dingin,0,Jan,0,1,1,Baik,-0.9108490000000007,0.150888,48.2917,14.958889,41.0,1280,1321
213,2011-01-10,Dingin,0,Jan,3,0,1,1,Baik,-2.3600000000000003,0.1212,50.0,15.001299999999999,0.0,1.0,1.0,10,Dingin,0,Jan,0,1,1,Baik,-0.9108490000000007,0.150888,48.2917,14.958889,41.0,1280,1321
214,2011-01-10,Dingin,0,Jan,4,0,1,1,Baik,-3.3,0.1212,54.0,8.9981,1.0,2.0,3.0,10,Dingin,0,Jan,0,1,1,Baik,-0.9108490000000007,0.150888,48.2917,14.958889,41.0,1280,1321
215,2011-01-10,Dingin,0,Jan,5,0,1,1,Baik,-3.3,0.1061,54.0,16.997899999999998,0.0,3.0,3.0,10,Dingin,0,Jan,0,1,1,Baik,-0.9108490000000007,0.150888,48.2917,14.958889,41.0,1280,1321
216,2011-01-10,Dingin,0,Jan,6,0,1,1,Baik,-2.3600000000000003,0.1212,50.0,19.0012,0.0,31.0,31.0,10,Dingin,0,Jan,0,1,1,Baik,-0.9108490000000007,0.150888,48.2917,14.958889,41.0,1280,1321
217,2011-01-10,Dingin,0,Jan,7,0,1,1,Baik,-2.3600000000000003,0.1212,50.0,15.001299999999999,2.0,75.0,77.0,10,Dingin,0,Jan,0,1,1,Baik,-0.9108490000000007,0.150888,48.2917,14.958889,41.0,1280,1321
218,2011-01-10,Dingin,0,Jan,8,0,1,1,Mendung,-2.3600000000000003,0.1212,50.0,19.0012,4.0,184.0,188.0,10,Dingin,0,Jan,0,1,1,Baik,-0.9108490000000007,0.150888,48.2917,14.958889,41.0,1280,1321
219,2011-01-10,Dingin,0,Jan,9,0,1,1,Mendung,-1.419999999999999,0.1212,50.0,16.997899999999998,2.0,92.0,94.0,10,Dingin,0,Jan,0,1,1,Baik,-0.9108490000000007,0.150888,48.2917,14.958889,41.0,1280,1321
